dsld_id,product_name,brand,v4_module,archetype,change_class,expected_reason,delta_score,old_score,new_score,old_tier,new_tier,old_score_status,new_score_status,old_safety_status,new_safety_status,old_assessment,new_assessment,old_verdict,new_verdict,old_safety_verdict,new_safety_verdict,old_blocking_reason,new_blocking_reason,old_safety_pillar,new_safety_pillar,old_dose_pillar,new_dose_pillar,old_b7,new_b7,old_module,new_module,old_dose_states,new_dose_states,new_safety_reason
74793,Amino Burst 3000,GNC Pro Performance,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,44.5,48.5,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,POOR,POOR,SAFE,SAFE,,,10.0,10.0,2.4,2.4,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
74808,Amino Burst 3000,GNC Pro Performance,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,45.9,49.1,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,POOR,POOR,SAFE,SAFE,,,10.0,10.0,2.4,2.4,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
75571,Energy & Metabolism Chocolate,GNC Mega Men,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,50.6,50.6,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,13.3,13.3,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
76542,Intestinal Formula,CVS Health,fiber_digestive,fiber_digestive,unresolved_caution,unresolved dose-safety now raises CAUTION + review instead of presenting as clean,0.0,62.8,62.8,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,partial,SAFE,CAUTION,SAFE,CAUTION,,,8.0,8.0,7.2,7.2,,-0.0,fiber_digestive,fiber_digestive,null,"{""material_but_unresolved"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
77076,Garcinia Cambogia 800 mg,Nutricost,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,46.5,46.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
78345,Apple Cider Vinegar,GNC SuperFoods,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,58.7,58.7,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
78351,Apple Cider Complete,GNC SuperFoods,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,56.8,56.8,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,8.5,8.5,10.9,10.9,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
79141,Energy & Metabolism Generator,GNC Mega Men,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,57.4,57.4,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
79147,Carnitine,GNC Mega Men,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,61.0,62.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
79230,L-Carnitine 1000,GNC Total Lean,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.9,70.5,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
79380,Acetyl L-Carnitine 500 mg,Nature's Way,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,70.7,72.3,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.5,9.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
81571,Hydroxycitrate,Solgar,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,42.7,42.7,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,9.0,9.0,9.1,9.1,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
81737,L-Carnitine Fumarate With Biosint Carnitines 855 mg,Doctor's Best,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,56.4,59.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
82408,Daily Immune Complex With Immuno-LP20,Doctor's Best,generic,immune_support,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,-2.3,62.9,60.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.0,6.0,6.0,4.4,-0.0,-0.0,generic,generic,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns and one or more dose-safety checks require attention.
